source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
ois_uk_2y,uk,OIS: UK 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,UK隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
ois_eu_1m,eu,OIS: Eurozone 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Eurozone隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
ois_eu_3m,eu,OIS: Eurozone 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Eurozone隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
ois_eu_6m,eu,OIS: Eurozone 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Eurozone隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
ois_eu_1y,eu,OIS: Eurozone 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Eurozone隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
ois_eu_2y,eu,OIS: Eurozone 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Eurozone隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
ois_jp_1m,jp,OIS: Japan 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Japan隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
ois_jp_3m,jp,OIS: Japan 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Japan隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
ois_jp_6m,jp,OIS: Japan 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Japan隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
ois_jp_1y,jp,OIS: Japan 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Japan隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
ois_jp_2y,jp,OIS: Japan 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Japan隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
ois_ch_1m,ch,OIS: Switzerland 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Switzerland隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ch:rates
ois_ch_3m,ch,OIS: Switzerland 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Switzerland隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ch:rates
ois_ch_6m,ch,OIS: Switzerland 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Switzerland隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ch:rates
ois_ch_1y,ch,OIS: Switzerland 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Switzerland隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ch:rates
ois_ch_2y,ch,OIS: Switzerland 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Switzerland隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ch:rates
ois_ca_1m,ca,OIS: Canada 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Canada隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ca:rates
ois_ca_3m,ca,OIS: Canada 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Canada隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ca:rates
ois_ca_6m,ca,OIS: Canada 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Canada隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ca:rates
ois_ca_1y,ca,OIS: Canada 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Canada隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ca:rates
ois_ca_2y,ca,OIS: Canada 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Canada隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:ca:rates
ois_au_1m,au,OIS: Australia 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Australia隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:au:rates
ois_au_3m,au,OIS: Australia 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Australia隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:au:rates
ois_au_6m,au,OIS: Australia 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Australia隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:au:rates
ois_au_1y,au,OIS: Australia 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Australia隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:au:rates
ois_au_2y,au,OIS: Australia 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Australia隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:au:rates
ois_nz_1m,nz,OIS: NZ 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,NZ隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:nz:rates
ois_nz_3m,nz,OIS: NZ 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,NZ隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:nz:rates
ois_nz_6m,nz,OIS: NZ 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,NZ隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:nz:rates
ois_nz_1y,nz,OIS: NZ 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,NZ隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:nz:rates
ois_nz_2y,nz,OIS: NZ 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,NZ隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:nz:rates
ois_se_1m,se,OIS: Sweden 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Sweden隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:se:rates
ois_se_3m,se,OIS: Sweden 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Sweden隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:se:rates
ois_se_6m,se,OIS: Sweden 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Sweden隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:se:rates
ois_se_1y,se,OIS: Sweden 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Sweden隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:se:rates
ois_se_2y,se,OIS: Sweden 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Sweden隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:se:rates
ois_no_1m,no,OIS: Norway 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Norway隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:no:rates
ois_no_3m,no,OIS: Norway 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Norway隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:no:rates
ois_no_6m,no,OIS: Norway 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Norway隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:no:rates
ois_no_1y,no,OIS: Norway 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,Norway隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:no:rates
